Date,County,Town,Village,VillageID,VillageLon,VillageLat,BI,BILv,HI,HILv,CI,CILv,LI,LILv,AI,Con100HH
2016/10/14,宜蘭縣,羅東鎮,竹林里,1000202-023,121.762879,24.68790315,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,嘉義縣,大林鎮,明和里,1001004-006,120.4431846,23.61142698,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,澎湖縣,馬公市,興仁里,1001601-025,119.6105846,23.54679415,26.000,4,18.000,4,11.111,4,332.000,6,0.0400,26.00
2016/10/14,台北市,北投區,建民里,6301200-001,121.5134434,25.10435723,2.000,1,2.000,1,3.703,2,0.000,0,0.0000,2.00
2016/10/14,台中市,清水區,清水里,6601200-003,120.5731257,24.26392216,1.666,1,1.666,1,4.545,2,1.666,1,0.0000,1.66
2016/10/14,台北市,中山區,中央里,6300400-033,121.5349641,25.0549843,1.923,1,1.923,1,2.777,2,1.923,1,0.0000,1.92
2016/10/14,台南市,中西區,民生里,6703700-029,120.1916502,22.98968313,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,台南市,南區,白雪里,6703300-012,120.1884785,22.96699172,6.000,2,6.000,2,27.272,6,190.000,5,0.0600,6.00
2016/10/14,台南市,南區,廣州里,6703300-005,120.1934669,22.98476854,4.000,1,4.000,2,18.181,5,80.000,4,0.0000,4.00
2016/10/14,台南市,中西區,西湖里,6703700-033,120.1835658,23.0023445,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,台南市,永康區,復華里,6703100-037,120.2455547,23.01162732,6.666,2,6.666,2,15.625,5,100.000,4,0.0000,6.66
2016/10/14,高雄市,鳥松區,華美里,6401800-007,120.3968396,22.66274585,10.000,3,10.000,3,31.250,7,34.000,4,0.0000,10.00
2016/10/14,彰化縣,伸港鄉,汴頭村,1000705-014,120.5005539,24.1415353,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,雲林縣,斗六市,四維里,1000901-004,120.5430775,23.70900098,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,彰化縣,秀水鄉,金興村,1000707-004,120.5230056,24.01699531,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,高雄市,大寮區,中庄里,6401400-009,120.396576,22.63124463,10.000,3,8.571,3,10.294,4,52.857,4,0.0000,10.00
2016/10/14,高雄市,仁武區,大灣里,6401700-001,120.3368759,22.6751083,4.000,1,0.000,0,18.181,5,0.000,0,0.0000,4.00
2016/10/14,高雄市,仁武區,大灣里,6401700-001,120.3368759,22.6751083,4.000,1,0.000,0,11.764,4,0.000,0,0.0000,4.00
2016/10/14,台東縣,海端鄉,利稻村,1001412-003,120.973121,23.16631797,4.000,1,4.000,2,40.000,8,0.000,0,0.0000,4.00
2016/10/14,花蓮縣,吉安鄉,仁和村,1001505-017,121.584502,23.9520243,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/10/14,屏東縣,枋山鄉,楓港村,1001325-003,120.6949718,22.20469407,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,屏東縣,佳冬鄉,羌園村,1001321-010,120.5343188,22.43274614,1.818,1,1.818,1,11.111,4,0.000,0,0.0000,1.81
2016/10/14,屏東縣,新埤鄉,南豐村,1001315-004,120.559298,22.50064521,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,台東縣,長濱鄉,忠勇村,1001408-003,121.4250634,23.33215582,2.000,1,2.000,1,6.666,3,0.000,0,0.0000,2.00
2016/10/14,彰化縣,竹塘鄉,五庄村,1000725-005,120.4363677,23.86744393,2.000,1,2.000,1,9.090,3,0.000,0,0.0000,2.00
2016/10/14,彰化縣,秀水鄉,埔崙村,1000707-011,120.4909662,24.0229091,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,高雄市,三民區,安和里,6400500-047,120.3046463,22.64834533,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,高雄市,三民區,安和里,6400500-047,120.3046463,22.64834533,1.744,1,0.581,1,2.857,2,11.627,3,0.0000,1.74
2016/10/14,高雄市,左營區,新下里,6400300-039,120.2994688,22.67117232,0.000,0,0.000,0,6.666,3,0.000,0,0.0000,1.33
2016/10/14,高雄市,左營區,尾北里,6400300-009,120.3038739,22.68823273,0.000,0,0.000,0,14.285,4,0.000,0,0.0000,2.40
2016/10/14,高雄市,三民區,鼎泰里,6400500-007,120.3158142,22.66362026,2.000,1,2.000,1,4.347,2,0.000,0,0.0000,2.00
2016/10/14,高雄市,三民區,鼎西里,6400500-005,120.3248071,22.66262564,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,基隆市,七堵區,長興里,1001702-001,121.7206,25.09214441,4.000,1,4.000,2,10.000,4,0.000,0,0.0000,4.00
2016/10/14,雲林縣,斗六市,溝埧里,1000901-015,120.5337242,23.67404111,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/10/14,高雄市,旗津區,北汕里,6401000-008,120.2790383,22.59869956,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,高雄市,旗津區,北汕里,6401000-008,120.2790383,22.59869956,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,台北市,內湖區,清白里,6301000-017,121.5973261,25.08146381,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,台北市,萬華區,華江里,6300700-018,121.4880904,25.03235877,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,台北市,中山區,新福里,6300400-020,121.5304825,25.06369718,1.960,1,1.960,1,12.500,4,1.960,1,0.0000,1.96
2016/10/14,台南市,東區,大智里,6703200-003,120.2325416,22.96284423,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,台南市,新營區,民權里,6700100-002,120.3143106,23.30715372,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,高雄市,鳳山區,文衡里,6401200-059,120.3514663,22.63914405,4.000,1,4.000,2,12.500,4,10.000,2,0.0400,4.00
2016/10/14,台南市,新化區,豐榮里,6701800-012,120.3006551,23.03560679,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,台南市,北區,大港里,6703400-026,120.1833424,23.01131553,8.000,2,8.000,3,23.529,6,100.000,4,0.0000,8.00
2016/10/14,台南市,南化區,西埔里,6702500-006,120.4544673,23.03147504,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,澎湖縣,馬公市,虎井里,1001601-033,119.5259164,23.49047336,8.000,2,8.000,3,10.526,4,84.000,4,0.0000,8.00
2016/10/14,澎湖縣,馬公市,陽明里,1001601-012,119.5749916,23.56989079,5.769,2,5.769,2,13.043,4,57.692,4,0.0000,5.76
2016/10/14,澎湖縣,湖西鄉,西溪村,1001602-008,119.637213,23.58003801,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,澎湖縣,馬公市,中央里,1001601-004,119.5644924,23.56463256,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,宜蘭縣,羅東鎮,樹林里,1000202-025,121.761383,24.6825016,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,雲林縣,水林鄉,松西村,1000920-020,120.2228505,23.51095128,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,屏東縣,屏東市,崇蘭里,1001301-073,120.4793451,22.68562456,16.666,3,10.416,3,21.621,6,289.583,5,0.0312,16.66
2016/10/14,屏東縣,屏東市,崇蘭里,1001301-073,120.4793451,22.68562456,8.823,2,6.862,2,14.516,5,171.568,5,0.0686,8.82
2016/10/14,屏東縣,屏東市,崇蘭里,1001301-073,120.4793451,22.68562456,6.930,2,5.940,2,5.511,3,108.910,5,0.0000,6.93
2016/10/14,屏東縣,屏東市,崇蘭里,1001301-073,120.4793451,22.68562456,8.962,2,5.188,2,10.919,4,141.037,5,0.0330,8.96
2016/10/14,雲林縣,四湖鄉,新庄村,1000918-002,120.248486,23.64873645,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,新北市,瑞芳區,龍安里,6501200-006,121.8012259,25.11061203,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,新竹縣,竹北市,北崙里,1000401-024,121.0093679,24.82951362,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,新竹市,東區,高峰里,1001801-031,120.9794557,24.77932095,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,新北市,淡水區,民安里,6501000-029,121.4377572,25.16843961,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,宜蘭縣,三星鄉,行健村,1000210-011,121.6926526,24.67443704,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,嘉義縣,新港鄉,古民村,1001007-005,120.3542819,23.56478167,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,嘉義縣,新港鄉,中庄村,1001007-006,120.3450361,23.57106441,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/10/14,嘉義縣,東石鄉,港口村,1001009-022,120.1830221,23.5014741,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,嘉義縣,梅山鄉,梅東村,1001015-001,120.5614893,23.57826023,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,澎湖縣,望安鄉,水垵村,1001605-004,#N/A,#N/A,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,嘉義縣,朴子市,文化里,1001002-008,120.2421582,23.46370989,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,嘉義縣,大林鎮,吉林里,1001004-003,120.4546553,23.60085442,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,嘉義縣,大林鎮,排路里,1001004-007,120.4286118,23.61077022,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,嘉義縣,大林鎮,西結里,1001004-008,120.4147233,23.61215351,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,台南市,東區,新東里,6703200-009,120.225031,22.98646969,2.000,1,2.000,1,9.090,3,50.000,4,0.0000,2.00
2016/10/14,台南市,東區,富強里,6703200-020,120.2304594,22.98502129,2.000,1,2.000,1,10.000,4,8.000,2,0.0000,2.00
2016/10/14,台南市,北區,興北里,6703400-017,120.2122067,23.00592861,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,台中市,北屯區,北興里,6600800-001,120.6998027,24.16274208,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,台南市,永康區,勝利里,6703100-026,120.2325708,23.00359605,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,台北市,士林區,三玉里,6301100-033,121.5343722,25.11351209,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,台北市,南港區,東明里,6300900-007,121.600907,25.05345543,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,台北市,南港區,鴻福里,6300900-013,121.5853069,25.04334576,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,高雄市,鳳山區,東門里,6401200-030,120.3725554,22.62335435,4.615,2,4.615,2,15.789,5,13.846,3,0.0000,4.61
2016/10/14,台南市,大內區,內郭里,6701100-006,120.3760754,23.11989191,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,台南市,安平區,金城里,6703600-002,120.1499649,22.99603874,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,台南市,安平區,金城里,6703600-002,120.1499649,22.99603874,6.000,2,2.000,1,7.142,3,240.000,5,0.1000,6.00
2016/10/14,高雄市,大寮區,翁園里,6401400-007,120.4083091,22.62334563,5.555,2,3.703,2,10.000,4,120.370,5,0.0000,5.55
2016/10/14,台南市,北區,重興里,6703400-019,120.2267421,23.00415435,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,高雄市,鼓山區,平和里,6400200-012,120.277648,22.65131261,12.000,3,12.000,3,24.000,6,36.000,4,0.0000,12.00
2016/10/14,高雄市,鼓山區,平和里,6400200-012,120.277648,22.65131261,11.000,3,11.000,3,22.448,6,31.000,4,0.0000,11.00
2016/10/14,高雄市,三民區,鼎強里,6400500-003,120.3245729,22.67116672,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,高雄市,三民區,鼎中里,6400500-006,120.3205508,22.66357695,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,高雄市,大社區,中里里,6401600-008,120.3616194,22.71889456,9.000,2,9.000,3,45.000,9,45.000,4,0.0000,9.00
2016/10/14,高雄市,鳥松區,大華里,6401800-003,120.3407412,22.65689087,4.000,1,4.000,2,11.111,4,16.000,3,0.0000,4.00
2016/10/14,台南市,安南區,頂安里,6703500-008,120.2060976,23.04156838,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,台南市,安南區,安慶里,6703500-009,120.2098508,23.03825052,2.000,1,2.000,1,11.111,4,10.000,2,0.0000,2.00
2016/10/14,彰化縣,彰化市,香山里,1000701-053,120.5904229,24.07693574,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,彰化縣,大城鄉,西港村,1000724-013,120.2661786,23.87217262,2.000,1,2.000,1,4.545,2,2.000,1,0.0200,2.00
2016/10/14,高雄市,前鎮區,瑞北里,6400900-054,120.3274079,22.6092229,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/14,高雄市,前鎮區,西山里,6400900-028,120.3106877,22.6096237,2.000,1,2.000,1,7.692,3,6.000,2,0.0000,2.00
2016/10/14,高雄市,前鎮區,民權里,6400900-029,120.3136174,22.6079589,10.000,3,10.000,3,50.000,9,32.000,4,0.0400,10.00
2016/10/14,基隆市,七堵區,永安里,1001702-005,121.7065294,25.09722414,6.000,2,6.000,2,15.789,5,0.000,0,0.0000,6.00
2016/10/14,台東縣,鹿野鄉,鹿野村,1001405-006,121.1265481,22.90317396,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/15,台南市,歸仁區,六甲里,6702800-002,120.2831895,22.94739211,1.960,1,1.960,1,14.285,4,0.000,0,0.0000,1.96
2016/10/15,花蓮縣,吉安鄉,仁安村,1001505-016,121.5981511,23.94735688,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/10/15,新北市,樹林區,樹人里,6500700-011,121.4153707,24.98824854,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/10/15,台南市,西港區,港東里,6701400-003,120.2160715,23.12300636,7.843,2,3.921,2,36.363,8,0.000,0,0.0000,7.84
2016/10/15,屏東縣,屏東市,中正里,1001301-064,120.5002461,22.68804053,7.692,2,7.692,3,13.333,4,46.153,4,0.0000,7.69
2016/10/16,台南市,北區,和順里,6703400-020,120.2015711,23.00498396,8.000,2,6.000,2,26.666,6,80.000,4,0.0000,8.00
2016/10/16,台南市,永康區,復興里,6703100-019,120.2428559,22.9980401,9.333,2,9.333,3,24.137,6,46.666,4,0.0000,9.33
2016/10/16,高雄市,鳳山區,文德里,6401200-039,120.3509762,22.64387307,8.000,2,8.000,3,18.181,5,28.000,3,0.0400,8.00
2016/10/16,台南市,南區,文華里,6703300-027,120.1896333,22.98657938,4.000,1,4.000,2,15.384,5,100.000,4,0.0000,4.00
2016/10/16,台南市,北區,大豐里,6703400-018,120.1903755,23.00874844,7.843,2,3.921,2,14.814,5,98.039,4,0.0000,7.84
2016/10/16,台南市,安南區,東和里,6703500-001,120.2343953,23.05927432,16.981,3,7.547,3,30.000,7,396.226,6,0.0000,16.98
2016/10/16,台南市,永康區,埔園里,6703100-004,120.2575743,23.03552442,2.000,1,2.000,1,4.000,2,100.000,4,0.0000,2.00
2016/10/16,台南市,南區,荔宅里,6703300-002,120.1989143,22.97589979,3.773,1,3.773,2,13.333,4,113.207,5,0.0000,3.77
2016/10/16,花蓮縣,吉安鄉,南昌村,1001505-012,121.5795762,23.96869535,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/10/16,台東縣,池上鄉,振興村,1001406-010,121.2096295,23.04202696,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/16,桃園市,中壢區,芝芭里,6800200-046,121.2030998,24.99203732,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/16,台南市,北區,永祥里,6703400-039,120.2204891,23.0165975,2.000,1,2.000,1,4.545,2,20.000,3,0.0000,2.00
2016/10/16,台南市,東區,東智里,6703200-033,120.2234846,22.96280574,1.333,1,1.333,1,7.142,3,26.666,3,0.0000,1.33
2016/10/16,台南市,東區,和平里,6703200-014,120.2338865,22.97526239,6.493,2,5.194,2,31.250,7,84.415,4,0.0779,6.49
2016/10/16,台南市,西港區,慶安里,6701400-012,120.1943152,23.1297084,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/16,台南市,安平區,怡平里,6703600-006,120.1772042,22.99413569,3.921,1,3.921,2,20.000,5,29.411,3,0.0000,3.92
2016/10/16,台南市,永康區,龍潭里,6703100-027,120.2661549,23.02946981,14.000,3,12.000,3,30.434,7,140.000,5,0.0000,14.00
2016/10/16,台南市,北區,成德里,6703400-040,120.2042694,23.01481394,4.000,1,4.000,2,11.111,4,40.000,4,0.0000,4.00
2016/10/16,花蓮縣,吉安鄉,稻香村,1001505-011,121.5738642,23.95841573,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,台南市,北區,成德里,6703400-040,120.2042694,23.01481394,4.000,1,4.000,2,11.111,4,40.000,4,0.0000,4.00
2016/10/17,高雄市,鳥松區,大華里,6401800-003,120.3407412,22.65689087,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,高雄市,鳥松區,大華里,6401800-003,120.3407412,22.65689087,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,高雄市,三民區,安生里,6400500-055,120.3113994,22.64694203,2.000,1,2.000,1,3.846,2,10.000,2,0.0000,2.00
2016/10/17,苗栗縣,通霄鎮,五南里,1000503-012,120.6602225,24.46379576,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,高雄市,鼓山區,龍子里,6400200-015,120.2985347,22.65612897,8.800,2,6.400,2,20.370,5,28.000,3,0.0000,8.80
2016/10/17,雲林縣,二崙鄉,崙東村,1000911-001,120.4214827,23.77092912,1.886,1,1.886,1,5.555,3,0.000,0,0.0000,1.88
2016/10/17,高雄市,苓雅區,苓昇里,6400800-003,120.2945185,22.61669036,2.000,1,2.000,1,5.555,3,6.000,2,0.0000,2.00
2016/10/17,彰化縣,大城鄉,西港村,1000724-013,120.2661786,23.87217262,2.000,1,2.000,1,4.347,2,2.000,1,0.0200,2.00
2016/10/17,台南市,永康區,龍潭里,6703100-027,120.2661549,23.02946981,14.000,3,12.000,3,30.434,7,140.000,5,0.0000,14.00
2016/10/17,台北市,士林區,義信里,6301100-002,121.5240783,25.08674999,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,台北市,松山區,東昌里,6300100-013,121.5542513,25.05719155,4.000,1,4.000,2,40.000,8,0.000,0,0.0000,4.00
2016/10/17,台北市,大安區,大學里,6300300-043,121.5322209,25.01969144,5.000,2,4.000,2,20.833,6,0.000,0,0.0000,5.00
2016/10/17,台南市,白河區,關嶺里,6700300-012,120.5071284,23.31765986,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,台北市,內湖區,金瑞里,6301000-014,121.5771553,25.09685549,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,台北市,內湖區,紫雲里,6301000-016,121.5971262,25.0776053,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,台南市,歸仁區,看西里,6702800-007,120.3007175,22.95928036,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,高雄市,鳳山區,忠誠里,6401200-024,120.3674441,22.64428571,9.230,2,9.230,3,27.272,6,32.307,4,0.0000,9.23
2016/10/17,嘉義縣,布袋鎮,光復里,1001003-005,120.1638022,23.36604508,1.923,1,1.923,1,11.111,4,0.000,0,0.0000,1.92
2016/10/17,花蓮縣,花蓮市,國治里,1001501-015,121.6080039,23.97913361,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/10/17,澎湖縣,西嶼鄉,外垵村,1001604-011,#N/A,#N/A,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,嘉義縣,梅山鄉,双溪村,1001015-010,120.5306531,23.55460104,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,台東縣,成功鎮,三仙里,1001402-003,121.3576291,23.13471933,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,嘉義縣,太保市,梅埔里,1001001-005,120.3432272,23.43699203,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,新竹縣,五峰鄉,花園村,1000413-002,121.1574737,24.64834532,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,宜蘭縣,宜蘭市,中山里,1000201-031,121.7516065,24.75919555,1.000,1,1.000,1,33.333,8,0.000,0,0.0000,1.00
2016/10/17,宜蘭縣,南澳鄉,澳花村,1000212-007,121.7089077,24.35668697,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,新北市,中和區,民生里,6500300-068,121.4694411,25.00473321,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,新北市,中和區,民享里,6500300-056,121.4750265,25.00198656,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/10/17,新北市,三重區,長元里,6500200-061,121.501622,25.06754519,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,新北市,深坑區,萬順里,6501800-002,121.6040916,25.00171722,4.000,1,2.000,1,14.285,4,0.000,0,0.0000,4.00
2016/10/17,新竹縣,芎林鄉,文林村,1000407-009,121.0860129,24.76493831,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,花蓮縣,豐濱鄉,新社村,1001508-002,121.5255004,23.64664482,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,花蓮縣,豐濱鄉,磯崎村,1001508-003,121.5389243,23.70839022,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,花蓮縣,富里鄉,竹田村,1001510-005,121.307642,23.20875187,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,屏東縣,新埤鄉,餉潭村,1001315-007,120.6102312,22.49131632,5.882,2,5.882,2,19.354,5,0.000,0,0.0000,5.88
2016/10/17,屏東縣,崁頂鄉,崁頂村,1001318-001,120.5106844,22.515973,1.960,1,1.960,1,2.631,2,45.098,4,0.0000,1.96
2016/10/17,屏東縣,崁頂鄉,崁頂村,1001318-001,120.5106844,22.515973,8.536,2,6.097,2,5.833,3,85.365,4,0.0121,8.53
2016/10/17,屏東縣,春日鄉,七佳村,1001331-004,120.7302942,22.44635979,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,台東縣,池上鄉,萬安村,1001406-008,121.2104319,23.091091,8.000,2,6.000,2,4.301,2,0.000,0,0.0000,8.00
2016/10/17,花蓮縣,富里鄉,新興村,1001510-004,121.300388,23.22891433,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,嘉義縣,義竹鄉,溪洲村,1001010-022,120.2496853,23.39151782,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/10/17,花蓮縣,玉里鎮,永昌里,1001503-003,121.3114922,23.34287835,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,花蓮縣,花蓮市,國華里,1001501-038,121.6029059,23.98184432,0.000,0,0.000,0,,,0.000,0,0.0000,0.00
2016/10/17,澎湖縣,七美鄉,南港村,1001606-006,#N/A,#N/A,22.000,4,14.000,3,17.187,5,380.000,6,0.0000,22.00
2016/10/17,台南市,安平區,怡平里,6703600-006,120.1772042,22.99413569,3.921,1,3.921,2,20.000,5,29.411,3,0.0000,3.92
2016/10/17,台南市,東區,和平里,6703200-014,120.2338865,22.97526239,6.493,2,5.194,2,31.250,7,84.415,4,0.0779,6.49
2016/10/17,台南市,東區,東智里,6703200-033,120.2234846,22.96280574,1.333,1,1.333,1,7.142,3,26.666,3,0.0000,1.33
2016/10/17,台南市,北區,永祥里,6703400-039,120.2204891,23.0165975,2.000,1,2.000,1,4.545,2,20.000,3,0.0000,2.00
2016/10/17,台北市,大安區,仁愛里,6300300-005,121.5463025,25.03974676,12.000,3,8.000,3,35.294,8,0.000,0,0.0000,12.00
2016/10/17,台北市,大安區,建倫里,6300300-050,121.5509098,25.03964385,12.000,3,8.000,3,24.000,6,0.000,0,0.0000,12.00
2016/10/17,台北市,萬華區,孝德里,6300700-023,121.4925731,25.02272833,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,高雄市,苓雅區,意誠里,6400800-010,120.3016718,22.61228214,2.000,1,2.000,1,6.666,3,10.000,2,0.0000,2.00
2016/10/17,高雄市,旗津區,慈愛里,6401000-004,120.2702437,22.60987046,6.000,2,6.000,2,13.636,4,70.000,4,0.0000,6.00
2016/10/17,高雄市,苓雅區,苓雅里,6400800-005,120.2963514,22.61508335,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,新北市,新店區,寶福里,6500600-058,121.5522592,24.97491755,2.000,1,2.000,1,11.111,4,2.000,1,0.0000,2.00
2016/10/17,高雄市,梓官區,梓和里,6402900-003,120.2623679,22.75878058,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,高雄市,左營區,新下里,6400300-039,120.2994688,22.67117232,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,高雄市,左營區,新下里,6400300-039,120.2994688,22.67117232,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,彰化縣,竹塘鄉,內新村,1000725-012,120.3956625,23.8384809,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,彰化縣,彰化市,民生里,1000701-005,120.5438836,24.08515775,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,雲林縣,崙背鄉,阿勸村,1000912-007,#N/A,#N/A,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,彰化縣,溪州鄉,榮光村,1000726-018,120.5828129,23.8192182,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,新北市,三重區,尚德里,6500200-085,121.4936416,25.07274619,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2016/10/17,屏東縣,屏東市,崇蘭里,1001301-073,120.4793451,22.68562456,5.555,2,4.629,2,17.142,5,94.444,4,0.0277,5.55
2016/10/17,屏東縣,屏東市,崇蘭里,1001301-073,120.4793451,22.68562456,3.921,1,3.921,2,16.000,5,24.509,3,0.0000,3.92
2016/10/17,屏東縣,屏東市,崇蘭里,1001301-073,120.4793451,22.68562456,6.185,2,5.154,2,19.354,5,132.989,5,0.0103,6.18
2016/10/17,屏東縣,屏東市,崇蘭里,1001301-073,120.4793451,22.68562456,3.669,1,3.669,2,13.333,4,22.018,3,0.0000,3.66
